1984.0000000;1985.0000000;1986.0000000;1987.0000000;1988.0000000;1989.0000000;1990.0000000;1991.0000000;1992.0000000;1993.0000000;1994.0000000;1995.0000000;1996.0000000;1997.0000000;1998.0000000;1999.0000000;2000.0000000;2001.0000000;2002.0000000;2003.0000000;2004.0000000;2005.0000000;2006.0000000;2007.0000000;2008.0000000;2009.0000000;2010.0000000;2011.0000000;2012.0000000
0.9516116;-0.1821455;-1.2657756;-0.4596330;-0.7088762;-1.3870185;-1.0488751;-1.2709231;-0.4087807;-0.3093171;-0.7705144;-0.0245874;0.0202596;-0.9361980;-1.5106484;-0.8730735;-1.0658164;0.0442184;-0.0946840;-3.0132014;-1.7577265;-1.5703765;-1.3153405;-0.6285490;-0.4248881;-2.1978397;-0.4667512;-1.4410732;-1.5813948
